Dist Code,Year,State Code,State Name,Dist Name,JANUARY WATER DEFICIT (Millimeters),FEBRUARY WATER DEFICIT (Millimeters),MARCH WATER DEFICIT (Millimeters),APRIL WATER DEFICIT (Millimeters),MAY WATER DEFICIT (Millimeters),JUNE WATER DEFICIT (Millimeters),JULY WATER DEFICIT (Millimeters),AUGUST WATER DEFICIT (Millimeters),OCTOBER WATER DEFICIT (Millimeters),NOVEMBER WATER DEFICIT (Millimeters),DECEMBER WATER DEFICIT (Millimeters)
101,1960,7,Maharashtra,Jalgaon,100.1,127.16,174.67,196.88,201.55,49.45,0.01,2.32,1.6,61.19,102.44
101,1961,7,Maharashtra,Jalgaon,122.03,129.08,186.64,197.84,173.35,83.9,0,2.47,0.55,9.55,53.75
101,1962,7,Maharashtra,Jalgaon,98.2,122.6,136.33,185.5,186.26,167.5,0,8.57,0,48.75,53.67
101,1963,7,Maharashtra,Jalgaon,116.36,129.51,176.14,190.49,244.91,64.47,0,0,26.06,46.92,79.56
101,1964,7,Maharashtra,Jalgaon,0,0.02,4.86,3.23,4.02,153.91,249.52,151.46,193.84,20.5,5.9
101,1965,7,Maharashtra,Jalgaon,16.34,0.31,0.7,2.26,0.21,135.83,243.44,235.83,31.79,2.26,1.59
101,1966,7,Maharashtra,Jalgaon,7.78,0,6.68,0.33,16.34,62.81,346.9,91.36,169.82,1.99,57.26
101,1967,7,Maharashtra,Jalgaon,0,0,14.13,1.88,0.86,197.01,342.86,178.57,121.43,17.81,0.01
101,1968,7,Maharashtra,Jalgaon,1.01,1.08,20.89,4.9,0.08,55.97,269.17,252.43,135.89,33.47,7.16
101,1969,7,Maharashtra,Jalgaon,100.57,117.99,182.28,206.76,255.11,46.93,0,0.01,0,46.91,56.85
101,1970,7,Maharashtra,Jalgaon,103.21,126.79,170.87,195.64,230.38,0,6.05,0,0,36.93,53.75
101,1971,7,Maharashtra,Jalgaon,97.84,123.38,161.84,220.93,215.51,78.69,60.33,0,0,47.03,75.12
101,1972,7,Maharashtra,Jalgaon,96.52,120.39,173.33,202.01,240.76,102.31,34.32,2.85,53.6,132.62,72.54
101,1973,7,Maharashtra,Jalgaon,111.02,127.33,178.87,207.72,275.27,94.3,0,0,0,33.79,56.96
101,1974,7,Maharashtra,Jalgaon,96.06,118.03,175.94,208.19,200.96,144.81,0,0.07,14.83,31.97,65.7
101,1975,7,Maharashtra,Jalgaon,101.27,125.63,173.2,226.12,256.66,67.97,0,0,0,23.42,50.23
101,1976,7,Maharashtra,Jalgaon,101.47,122.49,178.01,214.25,275.1,74.24,0,0,15.23,69.01,33.79
101,1977,7,Maharashtra,Jalgaon,106.04,123.16,159.87,215.48,235.6,17.61,0,5.27,22.09,82.5,25.74
101,1978,7,Maharashtra,Jalgaon,93.92,110.63,151.45,195.55,257.41,23.09,0.17,1.04,31.45,76.03,67.2
101,1979,7,Maharashtra,Jalgaon,110.63,137.54,188.39,216.37,230.46,96.82,0,0,0,40.25,23.74
101,1980,7,Maharashtra,Jalgaon,104.67,130.69,194.09,216.65,260.77,0,1.53,0,34.4,92.73,99.03
101,1981,7,Maharashtra,Jalgaon,97.06,127.72,175.03,205.92,244.34,91.97,0,0.06,0,28.68,49.5
101,1982,7,Maharashtra,Jalgaon,90.3,117.43,173.4,207.68,199.36,136.35,0,13.2,23.69,88.12,78.71
101,1983,7,Maharashtra,Jalgaon,110.71,133.62,196.44,225.8,264.07,124.31,0,0,0,27.01,51.45
101,1984,7,Maharashtra,Jalgaon,99.67,119.77,172.51,211.63,248.06,80,0,13.68,24.57,25.97,91.85
101,1985,7,Maharashtra,Jalgaon,101.28,119.48,180.6,205.25,248.82,90.55,0,4.11,47.2,26.98,85.54
101,1986,7,Maharashtra,Jalgaon,116.71,128.41,187.79,220.38,266.52,46.95,0,0.01,33.95,91.33,98.87
101,1987,7,Maharashtra,Jalgaon,107.07,130.47,184.03,233.48,199.12,66.27,34.91,0,44.65,63.25,74.12
101,1988,7,Maharashtra,Jalgaon,114.17,138.16,187.27,196.81,257.34,48.57,0,0.13,0,32.24,55.02
101,1989,7,Maharashtra,Jalgaon,100.27,128.53,135.82,210.2,243.28,14.72,27.33,0.02,3.6,104.05,100.12
101,1990,7,Maharashtra,Jalgaon,107.13,128.89,184.96,217.01,170.56,11.42,0,0,8.87,31.63,65.32
101,1991,7,Maharashtra,Jalgaon,105.92,126.53,176.97,190.76,236.44,32.19,0.01,22.91,83.53,126.77,97.46
101,1992,7,Maharashtra,Jalgaon,107.85,126.51,177.51,207.6,228.25,108.24,21.2,0,0,44.92,80.12
101,1993,7,Maharashtra,Jalgaon,101.62,125.5,170.48,221.47,259.76,82.3,0,4.19,0,23.75,56.02
101,1994,7,Maharashtra,Jalgaon,96.19,125.9,177.67,194.94,245.26,5.72,0,0,0,42,71.39
101,1995,7,Maharashtra,Jalgaon,99.5,135.14,162.66,195.96,224.88,130.06,0,16.62,0,39.15,75
101,1996,7,Maharashtra,Jalgaon,113.16,148.25,195.78,217.87,243.5,144.04,0,0.25,0,13.09,42.85
101,1997,7,Maharashtra,Jalgaon,88.72,117.73,177.85,182.25,227.57,45.67,0.89,0,26.13,68.41,57.1
101,1998,7,Maharashtra,Jalgaon,109.99,128.79,170.51,204.53,220.1,107,0,0,0,34.04,33.34
101,1999,7,Maharashtra,Jalgaon,94.97,114.85,165.65,204.6,206.58,30.05,0.92,28.76,0,13.63,56.3
101,2000,7,Maharashtra,Jalgaon,104.59,121.87,180.01,210.71,204.55,14.9,0.12,0.75,46.8,104.36,96
101,2001,7,Maharashtra,Jalgaon,100.58,126.44,173.63,187.37,228.84,6.98,29.7,7.88,88.31,81.02,100.14
101,2002,7,Maharashtra,Jalgaon,113.05,134.78,178.18,197.79,266.69,1.47,99.47,0,12.33,82.14,89.75
101,2003,7,Maharashtra,Jalgaon,114.56,136.3,173.03,201.36,242.13,42.23,0.01,3.27,1.42,80.24,93.44
101,2004,7,Maharashtra,Jalgaon,105.58,122.05,164.43,209.76,196.39,47.65,1.82,0,0.02,33.95,46.01
101,2005,7,Maharashtra,Jalgaon,87.82,122.05,153.07,169.75,189.79,79.45,0,0,0,33.81,53.52
101,2006,7,Maharashtra,Jalgaon,92.1,111.11,107.45,185.1,178.12,60.84,0,0,0,30.68,45.42
101,2007,7,Maharashtra,Jalgaon,95.1,119.19,157.62,174.75,206.83,38.65,0,0,0,44.89,63
101,2008,7,Maharashtra,Jalgaon,100.51,114.28,151.68,184.52,228.92,86.4,0.3,1.61,0,47.45,72.97
101,2009,7,Maharashtra,Jalgaon,103.69,117.55,153.65,178.56,192.43,96.34,0,1.73,15.25,31.99,1.17
101,2010,7,Maharashtra,Jalgaon,74.28,113.33,154.35,190.66,227.87,34.94,0,0,0,30.79,21.77
101,2011,7,Maharashtra,Jalgaon,82.57,110.81,156.42,166.44,215.41,29.59,0,0,0,41.67,70.79
101,2012,7,Maharashtra,Jalgaon,96.35,114.95,157.3,185.14,203.13,107.39,0,0,0,34.53,58.37
101,2013,7,Maharashtra,Jalgaon,93.59,119.13,152.41,171.68,223.21,0,0,0.22,0,20.02,48.75
101,2014,7,Maharashtra,Jalgaon,103.61,109.74,140.73,164.5,178.19,177.57,0,1.79,0,43.59,62.94
101,2015,7,Maharashtra,Jalgaon,74.39,118.39,119.9,170.6,202.29,0.25,0.3,1.04,0.01,54.24,65.5
102,1958,7,Maharashtra,Ahmednagar,108.56,127.5,168.53,159.98,170.13,102.68,0.04,4.13,36.97,64.5,72.61
102,1959,7,Maharashtra,Ahmednagar,116.89,130.55,180.66,185.93,190.5,53.81,14.54,31.84,3.06,12.77,69.6
102,1960,7,Maharashtra,Ahmednagar,120.66,130.43,176.29,192.73,147.37,92.78,29.68,94.21,1.34,51.19,91.49
102,1961,7,Maharashtra,Ahmednagar,118.34,128.54,177.67,179.16,92.17,27.38,3.41,63.23,68.06,2.27,91.71
102,1962,7,Maharashtra,Ahmednagar,107.6,126.92,143.33,167.48,110.66,124.29,29.74,39.76,0,70.92,78.23
102,1963,7,Maharashtra,Ahmednagar,120.46,129.13,170.63,176.93,219.94,63.46,4.53,30.57,63.69,66.02,98.98
102,1964,7,Maharashtra,Ahmednagar,0,0.01,3.38,8.44,11.09,100.41,166.92,78.45,161.23,49.23,20.77
102,1965,7,Maharashtra,Ahmednagar,0.94,0.4,0.3,19.35,6.69,82.14,189.53,156.08,48.6,3.6,10.64
102,1966,7,Maharashtra,Ahmednagar,3.9,0,0.48,0.9,65.75,49.99,183.6,37.59,121,5.65,48.95
102,1967,7,Maharashtra,Ahmednagar,0.13,0.72,2.1,7.53,10.52,98.41,249.05,58.15,108.32,32.39,1.32
102,1968,7,Maharashtra,Ahmednagar,0.41,4.57,9.96,18.9,1.39,47.08,166.6,75.15,144.05,60.4,22.18
102,1969,7,Maharashtra,Ahmednagar,110.36,122.9,179.47,196.55,250.86,42.27,1,31.42,0,83.53,73.58
102,1970,7,Maharashtra,Ahmednagar,108.29,129.79,181.32,172.27,166.44,27.73,48.44,20.41,12.95,36.56,94.33
102,1971,7,Maharashtra,Ahmednagar,107.49,128.17,174.93,212.99,171.77,115.73,107.01,24.96,0.73,63.08,94.54
102,1972,7,Maharashtra,Ahmednagar,101.72,124.41,180.34,193.14,223.14,132.44,76.47,96.78,64.97,137.23,68.58
102,1973,7,Maharashtra,Ahmednagar,113.86,128.38,171.96,196.52,251.13,85.24,5.41,37.92,10.45,53.65,95.14
102,1974,7,Maharashtra,Ahmednagar,104.4,124.15,173.56,198.63,145.56,109.32,41.04,44.57,6.73,0.28,76.52
102,1975,7,Maharashtra,Ahmednagar,100.89,122.01,170.11,213.11,220.19,81.28,2.12,20.33,0,9.04,62.04
102,1976,7,Maharashtra,Ahmednagar,104.6,119.52,168.39,192.18,242.82,58.51,10.2,23.39,63.3,120.43,57.07
102,1977,7,Maharashtra,Ahmednagar,108.97,121.58,159.11,187.44,192.91,58.57,48.59,80.53,53.95,73.12,1.24
102,1978,7,Maharashtra,Ahmednagar,101.03,109.75,144.13,156.49,203.31,36.57,39.05,69.41,52.42,90.86,55.12
102,1979,7,Maharashtra,Ahmednagar,117.26,134.75,170.66,202.08,224.39,118.38,13.02,31.19,0,51.76,5.3
102,1980,7,Maharashtra,Ahmednagar,104.27,121.78,169.57,182.78,231.82,46,35.57,15.85,61.32,121.42,100.43
102,1981,7,Maharashtra,Ahmednagar,103.42,119.26,174.74,193.29,214.58,82.68,20.44,62.09,0,23.69,70.71
102,1982,7,Maharashtra,Ahmednagar,106.72,118.01,170.88,181.99,158.17,118.9,41.23,74.93,20.61,89.48,43.2
102,1983,7,Maharashtra,Ahmednagar,105.2,126.81,178.65,203.15,239.15,101.11,4.86,26.52,0,29.05,75.86
102,1984,7,Maharashtra,Ahmednagar,106.48,121,172.23,198.83,236.09,95.46,6.53,89.2,10.53,2.95,91.53
102,1985,7,Maharashtra,Ahmednagar,106.39,119.87,173.18,183.75,201.54,117.03,35.99,68.37,73.75,9.43,57.37
102,1986,7,Maharashtra,Ahmednagar,113.39,126.26,171.43,194.62,241.17,50.6,60.65,53.09,78.9,129.39,92.49
102,1987,7,Maharashtra,Ahmednagar,105.93,121.03,172.61,215.38,154.63,108.43,72.76,20.47,84.87,41.41,90.29
102,1988,7,Maharashtra,Ahmednagar,109.76,130.41,174.75,172.69,232.85,63.77,7.64,54.79,0,16.59,64.58
102,1989,7,Maharashtra,Ahmednagar,101.39,121.22,148.97,185.19,223.73,33.03,41.29,53.11,12.65,88.04,102.95
102,1990,7,Maharashtra,Ahmednagar,106.92,126.66,176.84,197.29,131.53,64.87,5.88,27.89,34.21,28.34,82.66
102,1991,7,Maharashtra,Ahmednagar,107.53,123.35,171.85,169.16,207.45,50.09,42.75,73.65,60.27,126.41,97.8
102,1992,7,Maharashtra,Ahmednagar,104.36,118.58,165.27,185.28,209.92,114.26,51.53,14.77,0.88,65.98,98.18
102,1993,7,Maharashtra,Ahmednagar,101.34,125.55,168.3,202.53,237.49,93.47,20.17,69.55,0,0.1,76.08
102,1994,7,Maharashtra,Ahmednagar,108.99,125.07,178.17,167.5,206.48,35.21,1.11,41.64,16.05,54.56,98.89
102,1995,7,Maharashtra,Ahmednagar,113.16,132.03,170.52,185.23,212.62,133.94,13.37,77.47,0,39.91,96.07
102,1996,7,Maharashtra,Ahmednagar,115.4,139.59,187.4,203.22,224.67,98.03,11.35,58.17,2.89,0,67.24
102,1997,7,Maharashtra,Ahmednagar,100.1,113.26,164.56,165.25,212.82,47.95,41.55,15.74,41.67,96.4,53.03
102,1998,7,Maharashtra,Ahmednagar,109.03,127.49,170.48,194.68,210.18,102.76,15.27,23.65,0.01,34.17,43.91
102,1999,7,Maharashtra,Ahmednagar,100.46,118.11,161.85,195.46,166.07,64.99,38.05,85.49,1.2,0.1,79.76
102,2000,7,Maharashtra,Ahmednagar,104.69,120.49,168.43,196.73,185.18,2.75,52.02,42.27,37.34,91.42,95.37
102,2001,7,Maharashtra,Ahmednagar,103.9,119.57,170.36,176.83,213.55,83.8,64.8,60.11,52.27,41.66,84.41
102,2002,7,Maharashtra,Ahmednagar,106.08,123.34,169.69,177.95,217.15,38.85,105.17,37.34,61.9,101.15,98.42
102,2003,7,Maharashtra,Ahmednagar,108.35,121.8,162.53,178.39,220.61,63.54,51.41,68.1,55.36,83.27,100.65
102,2004,7,Maharashtra,Ahmednagar,107.02,118.18,162.48,189.3,150.29,7.32,67.52,2.97,34.22,76.6,77.79
102,2005,7,Maharashtra,Ahmednagar,100.22,118.18,148.18,148.54,177.69,25.77,0.04,15.05,0,20.95,61.83
102,2006,7,Maharashtra,Ahmednagar,93.25,112.28,139.97,173.84,144.78,59.3,0,0.22,0.12,12.53,31.67
102,2007,7,Maharashtra,Ahmednagar,92.14,114.32,157.3,166.25,197.88,18.58,2,17.84,0.05,84.3,76.96
102,2008,7,Maharashtra,Ahmednagar,98.36,110.58,151.49,170.73,208.56,81.97,50.78,29.85,0,44.75,80.82
102,2009,7,Maharashtra,Ahmednagar,100.47,110.45,147.84,176.01,182.11,84.25,3.09,23.02,10.25,17.46,0
102,2010,7,Maharashtra,Ahmednagar,78.71,109.55,155.21,175.13,214.77,0.55,10.93,7.09,0,0.84,8.98
102,2011,7,Maharashtra,Ahmednagar,81.83,109.25,150.57,148.81,198.91,0,11.53,19.56,0,16.76,72.89
102,2012,7,Maharashtra,Ahmednagar,96.85,111.53,150.86,170.89,200.43,126.81,47.87,28.44,12.89,26.55,89.36
102,2013,7,Maharashtra,Ahmednagar,101.94,120.51,151.71,168.44,208.77,4.24,7.95,59.86,0,39.43,80.47
102,2014,7,Maharashtra,Ahmednagar,112.12,112.68,143.37,157.58,174.19,152.47,4.73,10.6,6.32,74.31,73.18
102,2015,7,Maharashtra,Ahmednagar,95.13,115.18,135.46,157.26,157.41,35.34,73.23,75.95,2.48,67.97,42.43
103,1958,7,Maharashtra,Pune,102.16,121.26,150.28,153.06,108.62,70.35,2.39,9.32,34.13,46.48,75.15
103,1959,7,Maharashtra,Pune,109.69,125.54,170.49,165.94,145.62,40.53,11.52,27.43,1.88,12.07,44.53
103,1960,7,Maharashtra,Pune,107.79,122.94,169.21,181.49,66.91,69.65,21.51,54.1,1.79,33.69,70.67
103,1961,7,Maharashtra,Pune,107.79,120.2,169.44,163.92,25.04,15.01,2.64,41.21,42.03,6.03,71.38
103,1962,7,Maharashtra,Pune,99.41,119.39,138.62,154.57,57,90.81,17.18,27.43,3.14,44.92,66.35
103,1963,7,Maharashtra,Pune,106.78,122.91,160.87,166.04,180.24,53.53,6.92,22.15,45.3,36.59,77.48
103,1964,7,Maharashtra,Pune,0,0,3.58,5.55,17.47,135.87,364.87,239.13,177.65,128.57,28.68
103,1965,7,Maharashtra,Pune,0.4,0.02,0.09,45.88,18.83,110.35,505.25,284.24,48.82,4.9,14.98
103,1966,7,Maharashtra,Pune,1.48,0,0.5,0.81,87.29,66.69,387.09,68.27,119.27,13.02,48.05
103,1967,7,Maharashtra,Pune,0.2,0.74,1.38,15.25,14.47,142.13,553.87,141.14,128.41,56.22,5.26
103,1968,7,Maharashtra,Pune,0.27,1.75,5.17,22.48,7.56,59.72,366.36,134.31,128.4,78.28,16.32
103,1969,7,Maharashtra,Pune,103.34,119.1,169.82,180.61,219.59,46.22,7.53,26.54,3.66,76.04,72.64
103,1970,7,Maharashtra,Pune,105.22,124.58,171.41,160.47,102.58,54.18,30.6,26.47,19.83,17.06,79.31
103,1971,7,Maharashtra,Pune,100.28,122.71,166.84,195.5,113.48,72.02,56.41,22.63,2.05,61.64,83.39
103,1972,7,Maharashtra,Pune,99.57,117.92,169.72,176.98,191.48,106.93,36.75,68.01,46.58,108.94,57.12
103,1973,7,Maharashtra,Pune,107.61,123.38,163.82,182.77,210.12,67.33,10.27,31.15,17.1,23.64,74.65
103,1974,7,Maharashtra,Pune,100.18,119.51,161.44,176.74,106.34,65.76,31.76,32.34,4.03,0,54.9
103,1975,7,Maharashtra,Pune,94.64,116.31,163.81,199.17,164.56,50.37,8.7,19.8,0,1.93,46.9
103,1976,7,Maharashtra,Pune,95.65,114.71,159.29,180.94,209.21,21.18,16.72,24.34,33.4,86.86,48.71
103,1977,7,Maharashtra,Pune,100.95,116.94,150.89,170.55,157.03,22.97,32.26,52.81,34.52,39.56,1.61
103,1978,7,Maharashtra,Pune,89.66,108.86,137.48,128.98,136.44,40.04,34.46,43.09,28.22,65.15,41.59
103,1979,7,Maharashtra,Pune,106.84,123.43,159.44,188.58,204.31,75.92,21.56,21.26,0,54.06,2.79
103,1980,7,Maharashtra,Pune,92.88,114.62,156.55,157.74,204.13,47.57,28.13,18.34,42.9,88.62,83.71
103,1981,7,Maharashtra,Pune,98.68,114.77,168.08,174.22,189.72,57.12,19.27,39.16,0,19.92,57.44
103,1982,7,Maharashtra,Pune,99.15,115.62,162.76,169.75,137.49,77.19,37.64,43.78,15.02,67.26,15.47
103,1983,7,Maharashtra,Pune,95.36,116.39,165.51,185.43,213.37,44.72,11.04,20.69,0,21.25,64.14
103,1984,7,Maharashtra,Pune,99.19,118.26,158.15,177.96,211.81,54.07,7.74,49.3,8.73,1.51,70.15
103,1985,7,Maharashtra,Pune,99.88,115.15,161.57,169.66,141.98,93.94,31.16,45.04,52.5,0.95,30.81
103,1986,7,Maharashtra,Pune,98.48,118.87,161.67,183.53,203.58,32.41,52.87,41.04,57.98,99.7,74.92
103,1987,7,Maharashtra,Pune,101.3,118.4,163.51,196.12,113.2,87.75,45.81,21.17,61.42,13.96,77.42
103,1988,7,Maharashtra,Pune,103.83,123.91,168.28,153.84,206.56,45.27,14.44,40.24,0,8.66,56.51
103,1989,7,Maharashtra,Pune,98.49,118.02,149.26,165.69,197.85,26.64,26.95,40.11,10.88,63.4,88.83
103,1990,7,Maharashtra,Pune,102.54,120.88,165.59,183.46,102.21,54.01,12.54,25.14,29.53,10.58,56.41
103,1991,7,Maharashtra,Pune,100.41,119.69,162.94,147.69,168.41,28.42,30.83,47.69,35.94,97.42,87.52
103,1992,7,Maharashtra,Pune,98.62,114.04,157.71,174.59,192.91,85.8,32,15,1.47,48.58,77.55
103,1993,7,Maharashtra,Pune,99.2,119.52,159.84,190.06,210.93,61.71,21.71,47.46,1.63,0,58.62
103,1994,7,Maharashtra,Pune,100.58,120.2,169.5,146.24,170.28,23.06,4.56,33.78,23.38,24.35,80.3
103,1995,7,Maharashtra,Pune,107.68,125.94,168.29,170.35,195.18,98.15,20.4,51.67,0.1,22.65,80.69
103,1996,7,Maharashtra,Pune,110.34,129.59,180.1,194,193.81,56.07,19.68,43.52,7.54,0,56.51
103,1997,7,Maharashtra,Pune,97.72,110.38,159.95,157.98,198.83,27.86,30.41,12.47,36.07,76.14,45.73
103,1998,7,Maharashtra,Pune,102.36,122.14,164.6,186.07,183.02,71.83,16.7,21.21,1.2,20.46,37.78
103,1999,7,Maharashtra,Pune,94.66,115.67,160.32,187.44,145.95,44.78,27.32,59.77,7.82,0,63.39
103,2000,7,Maharashtra,Pune,99.08,114.01,158.91,184.22,156.92,7.92,40.4,34.21,21.39,60.77,78.98
103,2001,7,Maharashtra,Pune,100.09,115.34,159.6,163.95,193.65,69.2,36.55,43.17,34.26,12.8,62.45
103,2002,7,Maharashtra,Pune,95.67,116.47,158.8,170.06,173.35,32.59,69.2,31.18,54.59,78.45,90.96
103,2003,7,Maharashtra,Pune,101.44,118.33,155.32,172.2,202.93,39.42,41.85,47.85,49.79,53.22,86.44
103,2004,7,Maharashtra,Pune,100.27,115.23,156.36,179.74,126.23,7.91,49.32,2.73,29.84,64.69,69.66
103,2005,7,Maharashtra,Pune,97.37,115.23,144.53,134.15,164.29,9.21,3.35,14.79,0,13.96,54.5
103,2006,7,Maharashtra,Pune,91.17,110.33,140.04,169.97,124.93,40.56,0.63,0.46,1,6.01,30.92
103,2007,7,Maharashtra,Pune,87.74,109.62,153.76,160.23,186.66,12.29,7.27,17.34,0.08,72.07,70.73
103,2008,7,Maharashtra,Pune,94.25,109.84,152.25,165.62,191.41,50.74,37,22.57,0,40.76,76.31
103,2009,7,Maharashtra,Pune,96.1,109.94,147.93,173.24,183.93,53.34,7.88,17.53,6.91,3.11,0
103,2010,7,Maharashtra,Pune,74.16,106.37,151.57,168.7,200.63,0.26,15.36,10.69,0,0,6.15
103,2011,7,Maharashtra,Pune,76.2,104.3,147.94,140.05,183.68,0.56,14.99,20.57,0,1.58,55.6
103,2012,7,Maharashtra,Pune,91.79,109.68,149.1,161.82,192.03,106.98,42.62,21.92,24.45,5.95,71.85
103,2013,7,Maharashtra,Pune,97.03,116.18,148,167.77,194.56,8.55,15,47.1,0,38.15,66.04
103,2014,7,Maharashtra,Pune,102.4,110.7,144.38,157.35,167.82,123.82,8.8,7.73,11.93,51.62,58.65
103,2015,7,Maharashtra,Pune,90.62,110.22,131.29,160.4,110.85,30.02,52.52,60.23,5.64,41.78,22.02
104,1958,7,Maharashtra,Satara,107.7,124.22,145.52,142.4,118.15,78.63,1.06,7.88,36.84,38.9,76.8
104,1959,7,Maharashtra,Satara,113.53,127.67,172.16,153.49,134.5,29.18,3.87,21.69,0.32,29,31.08
104,1960,7,Maharashtra,Satara,108.24,125.26,168.04,169.78,74.32,68.21,10.45,44.16,0.16,50.83,64.86
104,1961,7,Maharashtra,Satara,110.06,120.98,167.73,156.26,6.63,33.06,0.44,21.63,31.93,13.6,73.32
104,1962,7,Maharashtra,Satara,103.52,124.19,147.96,154,81.18,101.61,5.49,18.65,9.35,33.93,58.89
104,1963,7,Maharashtra,Satara,104.29,124.66,158.01,154.01,146,45.27,4.34,9.75,47.69,12.87,74.81
104,1964,7,Maharashtra,Satara,0,0,11.26,12.62,10.83,91.16,382.38,281.4,206.42,175.16,45.4
104,1965,7,Maharashtra,Satara,0.03,0,0.1,48.68,29.56,60.03,603.78,186.56,53.6,13.93,12.83
104,1966,7,Maharashtra,Satara,0.44,0.06,2.83,3.75,102.55,62.98,340.7,55.67,119.36,30.35,128.5
104,1967,7,Maharashtra,Satara,0.12,1.33,1.86,29.39,23.62,134.42,482.52,141.95,137.97,78.96,11.86
104,1968,7,Maharashtra,Satara,0.13,2.32,7.75,39.82,23.11,69.18,328.66,110.02,107.75,82.52,24.88
104,1969,7,Maharashtra,Satara,106.49,123.97,168.29,168,197.01,56.42,4.2,15.15,9.83,57.05,67.19
104,1970,7,Maharashtra,Satara,107.69,126.34,170.48,159.29,100.17,66.45,14.66,18.2,22.68,13.57,82.06
104,1971,7,Maharashtra,Satara,104.54,125.3,168.75,179.8,109.16,43.01,41.13,21.5,3.04,55.8,87.32
104,1972,7,Maharashtra,Satara,104.23,120.59,170.61,163.87,168.46,93.2,24.52,65.27,38.67,100.95,61.45
104,1973,7,Maharashtra,Satara,111.45,126.26,166.68,175.12,180.44,60.17,4.04,22.52,22.28,2.33,67.59
104,1974,7,Maharashtra,Satara,102.4,121.93,151.35,148.22,114.17,63.07,19.72,26.22,0.14,0,56.7
104,1975,7,Maharashtra,Satara,98.4,118.97,164.56,188.52,115.34,30.2,5.35,18.23,0,0.23,37.82
104,1976,7,Maharashtra,Satara,97.87,117.66,158.42,161.71,188.1,12.16,9.41,21.59,34.17,86.08,40.66
104,1977,7,Maharashtra,Satara,103.25,120.96,149.44,152.02,134.93,25.86,12.88,44,32.88,22.26,0.57
104,1978,7,Maharashtra,Satara,90.85,110.44,144.65,106.1,83.2,41.98,24.24,29.18,12.4,57.92,38.6
104,1979,7,Maharashtra,Satara,108.44,121.51,161.04,181.37,178.16,63.09,17.36,12.75,0,48.77,5.89
104,1980,7,Maharashtra,Satara,96.77,117.67,153.06,134.91,185.78,35.94,18.12,14.56,31.61,79.18,75.62
104,1981,7,Maharashtra,Satara,102.12,118.54,164.52,153.34,177.73,34.66,11.14,30.52,0,21.38,62.74
104,1982,7,Maharashtra,Satara,103.58,118.28,163.15,148.28,118.2,61.89,28.62,34.16,13.59,53.49,31
104,1983,7,Maharashtra,Satara,98.64,116.64,162.42,177.64,195.84,26.79,11.22,17.61,0.08,41.83,70.22
104,1984,7,Maharashtra,Satara,102.79,120.12,146.74,155.45,196.68,70.27,3.37,34.71,10.28,1.43,67.42
104,1985,7,Maharashtra,Satara,102.7,118.02,160.21,156.59,128.7,86.61,24,37.05,50.85,1.21,33.75
104,1986,7,Maharashtra,Satara,100.83,118.65,159.4,173.22,183.94,31.67,46.07,36.48,58.83,82.42,55.08
104,1987,7,Maharashtra,Satara,106.81,122.43,163.01,184.92,90.39,87.65,35.3,20.53,44.53,13.09,73.14
104,1988,7,Maharashtra,Satara,104.53,122.99,166.35,134.7,196.37,43.39,8.05,29.78,0,11.5,64.43
104,1989,7,Maharashtra,Satara,103.71,120.83,147.04,148.13,186.57,30.08,15.19,36.04,5.54,64.04,93.11
104,1990,7,Maharashtra,Satara,107.05,124.24,164.31,172.37,116.87,60.07,8.19,21.91,32.61,11.45,52.25
104,1991,7,Maharashtra,Satara,102.63,123.77,163.83,127.38,153.26,15.05,19.6,37.93,27.8,93.68,85.42
104,1992,7,Maharashtra,Satara,103.89,116.41,159.96,168.61,166.2,71.35,21.29,11.6,0.39,37.77,58.94
104,1993,7,Maharashtra,Satara,101.72,120.69,157.01,181.16,190.51,53.79,12.27,39.2,6.8,0,62.76
104,1994,7,Maharashtra,Satara,105.78,122.48,171.82,126.38,163.89,24.86,2.48,22.2,22.87,9.21,78.27
104,1995,7,Maharashtra,Satara,111.34,127.38,168.62,160.67,184.29,56.75,12.27,41.41,0.76,12.62,78.58
104,1996,7,Maharashtra,Satara,114.03,131.16,179.47,183.64,144.2,45.8,14.97,39.34,8.74,0,62.09
104,1997,7,Maharashtra,Satara,103.32,114.23,162.27,152.55,187.84,28.74,22.86,7.29,41.78,69.11,44.12
104,1998,7,Maharashtra,Satara,103.59,122.81,164.86,180.8,128.72,66.68,9.34,17.45,1.24,19.81,34.35
104,1999,7,Maharashtra,Satara,97.46,120.59,163.73,183.53,118.13,42.53,17.92,54.51,16.57,0,65.83
104,2000,7,Maharashtra,Satara,104.95,117.52,159.54,172.78,128.82,14.19,30.11,29.29,13.93,53.58,81.02
104,2001,7,Maharashtra,Satara,105.13,117.84,156.63,155.92,178,73.62,25.33,37.6,32.76,12.11,59.3
104,2002,7,Maharashtra,Satara,97.48,120.81,160.07,163.96,120.13,37.76,58.24,25.73,59.83,59.58,92.01
104,2003,7,Maharashtra,Satara,105.38,122.79,156.37,166.29,189.2,31.49,38.41,45.59,52.22,41.05,89.43
104,2004,7,Maharashtra,Satara,103.22,120.04,162.02,172.56,114.35,13.07,41.44,2.74,30.2,65.48,70.09
104,2005,7,Maharashtra,Satara,103.15,120.04,149.78,121.2,161.51,4.78,2.85,11.39,0,8.57,55.6
