"Dist Code","Year","State Code","State Name","Dist Name","NITROGEN CONSUMPTION (tons)","NITROGEN SHARE IN NPK (Percent)","NITROGEN PER HA OF NCA (Kg per ha)","NITROGEN PER HA OF GCA (Kg per ha)","PHOSPHATE CONSUMPTION (tons)","PHOSPHATE SHARE IN NPK (Percent)","PHOSPHATE PER HA OF NCA (Kg per ha)","PHOSPHATE PER HA OF GCA (Kg per ha)","POTASH CONSUMPTION (tons)","POTASH SHARE IN NPK (Percent)","POTASH PER HA OF NCA (Kg per ha)","POTASH PER HA OF GCA (Kg per ha)","TOTAL CONSUMPTION (tons)","TOTAL PER HA OF NCA (Kg per ha)","TOTAL PER HA OF GCA (Kg per ha)"
"114","2008","7","Maharashtra","Akola","33920.0","45.81","41.79","31.81","30218.0","40.81","37.23","28.34","9905.0","13.38","12.2","9.29","74043.0","91.23","69.43"
"114","2009","7","Maharashtra","Akola","43590.0","47.35","53.72","39.5","38755.0","42.09","47.76","35.12","9723.0","10.56","11.98","8.81","92068.0","113.47","83.43"
"114","2010","7","Maharashtra","Akola","52616.0","48.98","64.8","47.1","41687.0","38.81","51.34","37.31","13114.0","12.21","16.15","11.74","107417.0","132.29","96.15"
"114","2011","7","Maharashtra","Akola","49165.0","50.04","60.62","52.19","37770.0","38.44","46.57","40.09","11311.0","11.51","13.95","12.01","98246.0","121.13","104.28"
"114","2012","7","Maharashtra","Akola","45269.0","52.31","55.81","38.51","31857.0","36.81","39.28","27.1","9408.0","10.87","11.6","8.0","86534.0","106.69","73.61"
"114","2013","7","Maharashtra","Akola","48658.0","53.72","60.0","40.16","36043.0","39.79","44.44","29.75","5881.0","6.49","7.25","4.85","90582.0","111.69","74.76"
"114","2014","7","Maharashtra","Akola","40918.0","51.42","50.65","33.73","28071.0","35.28","34.75","23.14","10588.0","13.31","13.11","8.73","79577.0","98.51","65.6"
"114","2015","7","Maharashtra","Akola","46166.0","46.63","57.25","38.44","40604.0","41.01","50.35","33.81","12236.0","12.36","15.17","10.19","99006.0","122.78","82.44"
"114","2016","7","Maharashtra","Akola","40759.0","53.14","50.26","33.34","27711.0","36.13","34.17","22.66","8225.0","10.72","10.14","6.73","76695.0","94.57","62.73"
"114","2017","7","Maharashtra","Akola","34359.0","45.3","42.37","28.38","30699.0","40.47","37.85","25.36","10789.0","14.22","13.3","8.91","75847.0","93.52","62.65"
"115","1966","7","Maharashtra","Amarawati","2844.0","85.38","4.01","3.98","487.0","14.62","0.69","0.68","0.0","0.0","0.0","0.0","3331.0","4.69","4.66"
"115","1967","7","Maharashtra","Amarawati","1926.0","66.67","2.69","2.67","963.0","33.33","1.34","1.33","0.0","0.0","0.0","0.0","2889.0","4.03","4.0"
"115","1968","7","Maharashtra","Amarawati","2009.0","49.04","2.79","2.78","1007.0","24.58","1.4","1.39","1081.0","26.39","1.5","1.49","4097.0","5.7","5.66"
"115","1969","7","Maharashtra","Amarawati","2408.0","47.24","3.37","3.36","1407.0","27.6","1.97","1.96","1282.0","25.15","1.79","1.79","5097.0","7.13","7.11"
"115","1970","7","Maharashtra","Amarawati","3237.0","46.58","4.63","4.6","2086.0","30.01","2.99","2.96","1627.0","23.41","2.33","2.31","6950.0","9.95","9.87"
"115","1971","7","Maharashtra","Amarawati","3945.0","46.9","5.57","5.48","2643.0","31.42","3.73","3.67","1823.0","21.67","2.57","2.53","8411.0","11.88","11.68"
"115","1972","7","Maharashtra","Amarawati","4475.0","68.59","6.44","6.27","684.0","10.48","0.98","0.96","1365.0","20.92","1.96","1.91","6524.0","9.38","9.14"
"115","1973","7","Maharashtra","Amarawati","5469.0","62.11","7.76","7.52","2361.0","26.81","3.35","3.25","975.0","11.07","1.38","1.34","8805.0","12.49","12.11"
"115","1974","7","Maharashtra","Amarawati","6307.0","59.67","8.96","8.71","2031.0","19.21","2.89","2.81","2232.0","21.12","3.17","3.08","10570.0","15.02","14.61"
"115","1975","7","Maharashtra","Amarawati","6792.0","66.39","9.53","9.24","1715.0","16.76","2.41","2.33","1724.0","16.85","2.42","2.34","10231.0","14.36","13.92"
"115","1976","7","Maharashtra","Amarawati","7400.0","65.03","10.34","10.0","2539.0","22.31","3.55","3.43","1441.0","12.66","2.01","1.95","11380.0","15.89","15.38"
"115","1977","7","Maharashtra","Amarawati","7184.0","65.36","9.89","9.6","2039.0","18.55","2.81","2.72","1769.0","16.09","2.44","2.36","10992.0","15.14","14.69"
"115","1978","7","Maharashtra","Amarawati","7811.0","56.72","10.81","10.32","2919.0","21.2","4.04","3.86","3041.0","22.08","4.21","4.02","13771.0","19.05","18.2"
"115","1979","7","Maharashtra","Amarawati","9822.0","55.36","13.59","12.76","4216.0","23.76","5.83","5.48","3705.0","20.88","5.13","4.81","17743.0","24.55","23.05"
"115","1980","7","Maharashtra","Amarawati","10358.0","61.86","14.35","13.85","4001.0","23.9","5.54","5.35","2385.0","14.24","3.3","3.19","16744.0","23.2","22.38"
"115","1981","7","Maharashtra","Amarawati","11176.0","59.98","15.68","15.16","4374.0","23.48","6.14","5.93","3082.0","16.54","4.32","4.18","18632.0","26.14","25.28"
"115","1982","7","Maharashtra","Amarawati","10802.0","58.61","15.04","14.5","4608.0","25.0","6.42","6.19","3019.0","16.38","4.2","4.05","18429.0","25.67","24.74"
"115","1983","7","Maharashtra","Amarawati","11727.0","67.59","16.28","15.67","4336.0","24.99","6.02","5.79","1287.0","7.42","1.79","1.72","17350.0","24.09","23.18"
"115","1984","7","Maharashtra","Amarawati","12284.0","62.43","17.02","15.91","4681.0","23.79","6.49","6.06","2712.0","13.78","3.76","3.51","19677.0","27.26","25.49"
"115","1985","7","Maharashtra","Amarawati","13163.0","57.81","19.48","18.04","5840.0","25.65","8.64","8.0","3765.0","16.54","5.57","5.16","22768.0","33.7","31.2"
"115","1986","7","Maharashtra","Amarawati","14714.0","61.27","20.22","18.72","6211.0","25.86","8.54","7.9","3089.0","12.86","4.25","3.93","24014.0","33.0","30.56"
"115","1987","7","Maharashtra","Amarawati","16165.0","59.73","21.46","19.03","8378.0","30.96","11.12","9.86","2522.0","9.32","3.35","2.97","27065.0","35.93","31.86"
"115","1988","7","Maharashtra","Amarawati","13385.0","56.25","17.74","15.03","8017.0","33.69","10.63","9.0","2394.0","10.06","3.17","2.69","23796.0","31.54","26.73"
"115","1989","7","Maharashtra","Amarawati","20872.0","53.87","27.39","23.72","13657.0","35.25","17.92","15.52","4215.0","10.88","5.53","4.79","38744.0","50.85","44.04"
"115","1990","7","Maharashtra","Amarawati","26205.0","54.43","34.67","28.8","15627.0","32.46","20.67","17.17","6316.0","13.12","8.36","6.94","48148.0","63.7","52.92"
"115","1991","7","Maharashtra","Amarawati","20543.0","52.96","28.5","23.85","13216.0","34.07","18.34","15.34","5027.0","12.96","6.97","5.84","38786.0","53.81","45.02"
"115","1992","7","Maharashtra","Amarawati","24665.0","63.5","33.59","27.64","12070.0","31.07","16.44","13.52","2109.0","5.43","2.87","2.36","38844.0","52.9","43.52"
"115","1993","7","Maharashtra","Amarawati","24555.0","69.17","32.69","26.2","7884.0","22.21","10.5","8.41","3060.0","8.62","4.07","3.27","35499.0","47.26","37.88"
"115","1994","7","Maharashtra","Amarawati","29532.0","59.38","39.34","30.11","14460.0","29.08","19.26","14.74","5738.0","11.54","7.64","5.85","49730.0","66.25","50.71"
"115","1995","7","Maharashtra","Amarawati","33480.0","61.19","44.62","33.7","15308.0","27.98","20.4","15.41","5924.0","10.83","7.9","5.96","54712.0","72.92","55.07"
"115","1996","7","Maharashtra","Amarawati","36816.0","62.96","49.05","36.42","15110.0","25.84","20.13","14.95","6549.0","11.2","8.73","6.48","58475.0","77.9","57.84"
"115","1997","7","Maharashtra","Amarawati","30809.0","62.94","41.16","34.2","14633.0","29.9","19.55","16.24","3504.0","7.16","4.68","3.89","48946.0","65.39","54.33"
"115","1998","7","Maharashtra","Amarawati","28676.0","64.45","38.52","30.26","11560.0","25.98","15.53","12.2","4258.0","9.57","5.72","4.49","44494.0","59.76","46.95"
"115","1999","7","Maharashtra","Amarawati","32051.0","61.07","42.03","33.16","14131.0","26.92","18.53","14.62","6303.0","12.01","8.27","6.52","52485.0","68.83","54.3"
"115","2000","7","Maharashtra","Amarawati","24902.0","56.54","33.15","24.2","14729.0","33.44","19.6","14.32","4414.0","10.02","5.88","4.29","44045.0","58.63","42.81"
"115","2001","7","Maharashtra","Amarawati","22929.0","58.69","30.54","22.24","13199.0","33.78","17.58","12.8","2940.0","7.53","3.92","2.85","39068.0","52.04","37.89"
"115","2002","7","Maharashtra","Amarawati","21856.0","54.53","29.15","20.83","13718.0","34.22","18.29","13.08","4510.0","11.25","6.01","4.3","40084.0","53.45","38.21"
"115","2003","7","Maharashtra","Amarawati","22180.0","52.35","29.59","21.04","17625.0","41.6","23.52","16.72","2564.0","6.05","3.42","2.43","42369.0","56.53","40.18"
"115","2004","7","Maharashtra","Amarawati","19398.0","53.55","25.8","18.1","13816.0","38.14","18.37","12.89","3007.0","8.3","4.0","2.81","36221.0","48.17","33.8"
"115","2005","7","Maharashtra","Amarawati","19873.0","51.52","26.43","25.17","13026.0","33.77","17.32","16.5","5673.0","14.71","7.54","7.19","38572.0","51.3","48.86"
"115","2006","7","Maharashtra","Amarawati","22663.0","51.25","30.14","20.74","15212.0","34.4","20.23","13.92","6347.0","14.35","8.44","5.81","44222.0","58.81","40.47"
"115","2007","7","Maharashtra","Amarawati","30130.0","55.82","40.05","27.1","16548.0","30.66","22.0","14.89","7301.0","13.53","9.7","6.57","53979.0","71.75","48.56"
"115","2008","7","Maharashtra","Amarawati","32612.0","44.31","43.35","29.34","28361.0","38.53","37.7","25.51","12630.0","17.16","16.79","11.36","73603.0","97.84","66.21"
"115","2009","7","Maharashtra","Amarawati","38636.0","48.12","51.38","39.26","28853.0","35.94","38.37","29.32","12798.0","15.94","17.02","13.0","80287.0","106.78","81.58"
"115","2010","7","Maharashtra","Amarawati","37910.0","47.41","50.48","42.53","31649.0","39.58","42.14","35.51","10397.0","13.0","13.84","11.66","79956.0","106.47","89.71"
"115","2011","7","Maharashtra","Amarawati","39438.0","46.84","52.51","51.74","32650.0","38.78","43.48","42.83","12101.0","14.37","16.11","15.87","84189.0","112.1","110.44"
"115","2012","7","Maharashtra","Amarawati","37984.0","52.7","50.58","38.59","25241.0","35.02","33.61","25.65","8855.0","12.28","11.79","9.0","72080.0","95.98","73.24"
"115","2013","7","Maharashtra","Amarawati","37973.0","52.25","50.54","38.58","24615.0","33.87","32.76","25.01","10093.0","13.89","13.43","10.26","72681.0","96.73","73.85"
"115","2014","7","Maharashtra","Amarawati","37393.0","49.61","49.76","38.0","23701.0","31.45","31.54","24.09","14274.0","18.94","19.0","14.51","75368.0","100.3","76.59"
"115","2015","7","Maharashtra","Amarawati","41776.0","47.71","55.63","42.46","31873.0","36.4","42.44","32.4","13922.0","15.9","18.54","14.15","87571.0","116.61","89.01"
"115","2016","7","Maharashtra","Amarawati","33341.0","49.8","44.4","33.89","22777.0","34.02","30.33","23.15","10833.0","16.18","14.42","11.01","66951.0","89.15","68.05"
"115","2017","7","Maharashtra","Amarawati","35041.0","47.27","46.76","35.68","25616.0","34.56","34.19","26.08","13467.0","18.17","17.97","13.71","74124.0","98.92","75.48"
"116","1966","7","Maharashtra","Yeotmal","3077.0","87.46","3.96","3.92","441.0","12.54","0.57","0.56","0.0","0.0","0.0","0.0","3518.0","4.53","4.49"
"116","1967","7","Maharashtra","Yeotmal","1338.0","75.21","1.7","1.68","441.0","24.79","0.56","0.55","0.0","0.0","0.0","0.0","1779.0","2.27","2.23"
"116","1968","7","Maharashtra","Yeotmal","2811.0","50.03","3.49","3.46","1708.0","30.4","2.12","2.1","1100.0","19.58","1.36","1.35","5619.0","6.97","6.91"
"116","1969","7","Maharashtra","Yeotmal","3000.0","52.56","3.7","3.67","1408.0","24.67","1.74","1.72","1300.0","22.78","1.6","1.59","5708.0","7.04","6.98"
"116","1970","7","Maharashtra","Yeotmal","3797.0","50.56","4.72","4.66","2086.0","27.78","2.59","2.56","1627.0","21.66","2.02","1.99","7510.0","9.33","9.21"
"116","1971","7","Maharashtra","Yeotmal","4388.0","49.63","5.32","5.26","2629.0","29.73","3.18","3.15","1825.0","20.64","2.21","2.19","8842.0","10.71","10.6"
"116","1972","7","Maharashtra","Yeotmal","2412.0","57.77","2.94","2.9","388.0","9.29","0.47","0.47","1375.0","32.93","1.68","1.65","4175.0","5.1","5.02"
"116","1973","7","Maharashtra","Yeotmal","3412.0","52.8","4.05","4.01","2065.0","31.96","2.45","2.43","985.0","15.24","1.17","1.16","6462.0","7.68","7.59"
"116","1974","7","Maharashtra","Yeotmal","7378.0","58.1","8.86","8.7","2444.0","19.25","2.94","2.88","2877.0","22.66","3.46","3.39","12699.0","15.26","14.97"
"116","1975","7","Maharashtra","Yeotmal","4101.0","64.24","4.87","4.76","1020.0","15.98","1.21","1.18","1263.0","19.78","1.5","1.47","6384.0","7.58","7.42"
"116","1976","7","Maharashtra","Yeotmal","7108.0","70.28","8.38","8.2","1656.0","16.37","1.95","1.91","1350.0","13.35","1.59","1.56","10114.0","11.93","11.67"
"116","1977","7","Maharashtra","Yeotmal","7364.0","69.48","8.69","8.5","1656.0","15.63","1.96","1.91","1578.0","14.89","1.86","1.82","10598.0","12.51","12.23"
"116","1978","7","Maharashtra","Yeotmal","7327.0","60.69","8.57","8.37","2563.0","21.23","3.0","2.93","2183.0","18.08","2.55","2.49","12073.0","14.13","13.79"
"116","1979","7","Maharashtra","Yeotmal","6904.0","61.36","8.0","7.86","2467.0","21.93","2.86","2.81","1880.0","16.71","2.18","2.14","11251.0","13.03","12.81"
"116","1980","7","Maharashtra","Yeotmal","6951.0","64.94","8.61","8.45","2371.0","22.15","2.94","2.88","1382.0","12.91","1.71","1.68","10704.0","13.26","13.01"
"116","1981","7","Maharashtra","Yeotmal","8829.0","66.74","10.5","9.99","2600.0","19.65","3.09","2.94","1800.0","13.61","2.14","2.04","13229.0","15.73","14.98"
"116","1982","7","Maharashtra","Yeotmal","7265.0","47.37","8.71","8.31","5472.0","35.68","6.56","6.26","2601.0","16.96","3.12","2.97","15338.0","18.38","17.54"
"116","1983","7","Maharashtra","Yeotmal","10810.0","66.47","12.59","12.15","2877.0","17.69","3.35","3.23","2576.0","15.84","3.0","2.9","16263.0","18.94","18.29"
"116","1984","7","Maharashtra","Yeotmal","14070.0","71.71","16.49","15.74","3005.0","15.32","3.52","3.36","2546.0","12.98","2.98","2.85","19621.0","23.0","21.95"
"116","1985","7","Maharashtra","Yeotmal","13766.0","57.45","14.81","14.47","5453.0","22.76","5.87","5.73","4742.0","19.79","5.1","4.98","23961.0","25.79","25.19"
"116","1986","7","Maharashtra","Yeotmal","18044.0","61.87","21.83","21.09","7246.0","24.85","8.77","8.47","3874.0","13.28","4.69","4.53","29164.0","35.28","34.09"
"116","1987","7","Maharashtra","Yeotmal","15455.0","56.57","18.24","17.65","7784.0","28.49","9.19","8.89","4079.0","14.93","4.81","4.66","27318.0","32.24","31.21"
"116","1988","7","Maharashtra","Yeotmal","13386.0","59.32","15.62","14.3","6378.0","28.26","7.44","6.81","2802.0","12.42","3.27","2.99","22566.0","26.33","24.1"
"116","1989","7","Maharashtra","Yeotmal","24677.0","55.88","28.94","26.56","14047.0","31.81","16.48","15.12","5433.0","12.3","6.37","5.85","44157.0","51.79","47.53"
"116","1990","7","Maharashtra","Yeotmal","21118.0","59.13","24.84","22.85","9407.0","26.34","11.06","10.18","5188.0","14.53","6.1","5.61","35713.0","42.01","38.64"
"116","1991","7","Maharashtra","Yeotmal","23499.0","57.62","27.66","25.97","10804.0","26.49","12.72","11.94","6477.0","15.88","7.62","7.16","40780.0","47.99","45.07"
"116","1992","7","Maharashtra","Yeotmal","28195.0","68.07","32.81","30.02","9158.0","22.11","10.66","9.75","4065.0","9.81","4.73","4.33","41418.0","48.19","44.1"
"116","1993","7","Maharashtra","Yeotmal","24365.0","72.67","28.4","26.01","6627.0","19.76","7.72","7.07","2538.0","7.57","2.96","2.71","33530.0","39.08","35.79"
"116","1994","7","Maharashtra","Yeotmal","30451.0","66.72","35.8","32.12","10636.0","23.3","12.5","11.22","4552.0","9.97","5.35","4.8","45639.0","53.65","48.15"
"116","1995","7","Maharashtra","Yeotmal","31079.0","65.21","36.56","32.38","10995.0","23.07","12.93","11.46","5589.0","11.73","6.57","5.82","47663.0","56.07","49.66"
"116","1996","7","Maharashtra","Yeotmal","30232.0","66.72","35.51","31.12","11097.0","24.49","13.03","11.42","3983.0","8.79","4.68","4.1","45312.0","53.22","46.64"
"116","1997","7","Maharashtra","Yeotmal","33669.0","60.44","40.55","34.37","17994.0","32.3","21.67","18.37","4040.0","7.25","4.87","4.12","55703.0","67.09","56.87"
"116","1998","7","Maharashtra","Yeotmal","35218.0","64.35","43.02","35.9","15030.0","27.46","18.36","15.32","4485.0","8.19","5.48","4.57","54733.0","66.86","55.79"
"116","1999","7","Maharashtra","Yeotmal","39401.0","60.97","49.07","40.83","18479.0","28.59","23.01","19.15","6745.0","10.44","8.4","6.99","64625.0","80.48","66.98"
"116","2000","7","Maharashtra","Yeotmal","35356.0","56.87","41.7","36.21","19281.0","31.01","22.74","19.75","7536.0","12.12","8.89","7.72","62173.0","73.33","63.67"
"116","2001","7","Maharashtra","Yeotmal","35525.0","57.98","41.85","36.35","18382.0","30.0","21.66","18.81","7359.0","12.01","8.67","7.53","61266.0","72.18","62.68"
"116","2002","7","Maharashtra","Yeotmal","34643.0","57.09","40.77","35.41","19497.0","32.13","22.95","19.93","6541.0","10.78","7.7","6.69","60681.0","71.41","62.03"
"116","2003","7","Maharashtra","Yeotmal","31855.0","57.69","37.5","32.57","18499.0","33.5","21.78","18.92","4861.0","8.8","5.72","4.97","55215.0","65.0","56.46"
"116","2004","7","Maharashtra","Yeotmal","29283.0","52.53","34.55","30.0","21220.0","38.07","25.04","21.74","5239.0","9.4","6.18","5.37","55742.0","65.76","57.1"
"116","2005","7","Maharashtra","Yeotmal","34934.0","53.12","41.22","39.37","23835.0","36.25","28.12","26.86","6991.0","10.63","8.25","7.88","65760.0","77.58","74.1"
"116","2006","7","Maharashtra","Yeotmal","40202.0","50.87","47.43","41.14","30636.0","38.77","36.14","31.35","8190.0","10.36","9.66","8.38","79028.0","93.24","80.87"
"116","2007","7","Maharashtra","Yeotmal","47047.0","56.6","55.55","48.18","26697.0","32.12","31.52","27.34","9371.0","11.27","11.07","9.6","83115.0","98.14","85.12"
"116","2008","7","Maharashtra","Yeotmal","44865.0","56.79","53.01","45.95","22335.0","28.27","26.39","22.87","11808.0","14.95","13.95","12.09","79008.0","93.36","80.92"
"116","2009","7","Maharashtra","Yeotmal","40899.0","43.9","48.41","41.89","34859.0","37.41","41.26","35.7","17414.0","18.69","20.61","17.83","93172.0","110.28","95.42"
"116","2010","7","Maharashtra","Yeotmal","59829.0","49.04","70.87","60.74","40399.0","33.12","47.85","41.01","21761.0","17.84","25.78","22.09","121989.0","144.5","123.85"
"116","2011","7","Maharashtra","Yeotmal","64375.0","54.17","75.67","67.02","39960.0","33.63","46.97","41.6","14493.0","12.2","17.04","15.09","118828.0","139.68","123.71"
"116","2012","7","Maharashtra","Yeotmal","60352.0","53.76","70.94","60.81","36458.0","32.47","42.86","36.73","15462.0","13.77","18.18","15.58","112272.0","131.98","113.12"
"116","2013","7","Maharashtra","Yeotmal","58374.0","59.81","68.3","58.58","27815.0","28.5","32.54","27.91","11402.0","11.68","13.34","11.44","97591.0","114.18","97.93"
"116","2014","7","Maharashtra","Yeotmal","65971.0","55.12","77.19","66.1","34086.0","28.48","39.88","34.15","19632.0","16.4","22.97","19.67","119689.0","140.04","119.93"
"116","2015","7","Maharashtra","Yeotmal","67991.0","55.69","79.55","68.5","37456.0","30.68","43.82","37.74","16637.0","13.63","19.47","16.76","122084.0","142.84","122.99"
"116","2016","7","Maharashtra","Yeotmal","59373.0","57.62","69.47","59.82","26974.0","26.18","31.56","27.18","16697.0","16.2","19.54","16.82","103045.0","120.56","103.81"
"116","2017","7","Maharashtra","Yeotmal","48715.0","48.91","57.0","49.08","32201.0","32.33","37.68","32.44","18677.0","18.75","21.85","18.82","99593.0","116.52","100.34"
"117","1966","7","Maharashtra","Wardha","1994.0","93.26","4.7","4.63","144.0","6.74","0.34","0.33","0.0","0.0","0.0","0.0","2138.0","5.04","4.97"
"117","1967","7","Maharashtra","Wardha","1232.0","79.69","2.87","2.81","314.0","20.31","0.73","0.72","0.0","0.0","0.0","0.0","1546.0","3.61","3.52"
"117","1968","7","Maharashtra","Wardha","3123.0","63.73","7.29","7.19","976.0","19.92","2.28","2.25","801.0","16.35","1.87","1.84","4900.0","11.44","11.29"
"117","1969","7","Maharashtra","Wardha","2523.0","57.34","5.87","5.79","976.0","22.18","2.27","2.24","901.0","20.48","2.1","2.07","4400.0","10.24","10.1"
"117","1970","7","Maharashtra","Wardha","3217.0","53.79","7.6","7.46","1569.0","26.23","3.71","3.64","1195.0","19.98","2.82","2.77","5981.0","14.13","13.86"
"117","1971","7","Maharashtra","Wardha","3822.0","52.06","8.97","8.78","2219.0","30.22","5.21","5.1","1301.0","17.72","3.05","2.99","7342.0","17.24","16.87"
"117","1972","7","Maharashtra","Wardha","2915.0","62.46","6.79","6.66","256.0","5.49","0.6","0.58","1496.0","32.05","3.48","3.42","4667.0","10.87","10.66"
"117","1973","7","Maharashtra","Wardha","3921.0","55.75","9.05","8.94","1966.0","27.95","4.54","4.48","1146.0","16.29","2.65","2.61","7033.0","16.23","16.03"
"117","1974","7","Maharashtra","Wardha","4071.0","60.2","9.32","9.02","1285.0","19.0","2.94","2.85","1406.0","20.79","3.22","3.12","6762.0","15.48","14.99"
"117","1975","7","Maharashtra","Wardha","4284.0","64.33","9.9","9.56","826.0","12.4","1.91","1.84","1549.0","23.26","3.58","3.46","6659.0","15.39","14.86"
"117","1976","7","Maharashtra","Wardha","7976.0","70.65","18.34","17.69","2006.0","17.77","4.61","4.45","1308.0","11.59","3.01","2.9","11290.0","25.95","25.03"
"117","1977","7","Maharashtra","Wardha","7302.0","80.33","16.68","15.95","1006.0","11.07","2.3","2.2","782.0","8.6","1.79","1.71","9090.0","20.77","19.86"
"117","1978","7","Maharashtra","Wardha","4947.0","55.77","11.19","10.51","2087.0","23.53","4.72","4.43","1837.0","20.71","4.16","3.9","8871.0","20.07","18.84"
"117","1979","7","Maharashtra","Wardha","5065.0","57.73","11.45","10.61","2053.0","23.4","4.64","4.3","1655.0","18.86","3.74","3.47","8773.0","19.83","18.37"
"117","1980","7","Maharashtra","Wardha","5829.0","64.77","13.94","13.26","1929.0","21.43","4.61","4.39","1242.0","13.8","2.97","2.82","9000.0","21.52","20.47"
"117","1981","7","Maharashtra","Wardha","6232.0","42.17","15.06","14.14","7047.0","47.68","17.03","15.99","1500.0","10.15","3.62","3.4","14779.0","35.71","33.54"
"117","1982","7","Maharashtra","Wardha","10880.0","60.52","25.95","24.47","5372.0","29.88","12.81","12.08","1725.0","9.6","4.11","3.88","17977.0","42.87","40.43"
"117","1983","7","Maharashtra","Wardha","12431.0","68.46","30.06","28.42","3691.0","20.33","8.93","8.44","2037.0","11.22","4.93","4.66","18159.0","43.92","41.52"
"117","1984","7","Maharashtra","Wardha","11363.0","71.21","27.87","26.25","2875.0","18.02","7.05","6.64","1718.0","10.77","4.21","3.97","15956.0","39.14","36.86"
"117","1985","7","Maharashtra","Wardha","13871.0","69.18","37.12","35.98","4202.0","20.96","11.24","10.9","1977.0","9.86","5.29","5.13","20050.0","53.65","52.01"
"117","1986","7","Maharashtra","Wardha","11199.0","55.26","28.23","26.15","6029.0","29.75","15.2","14.08","3038.0","14.99","7.66","7.09","20266.0","51.09","47.32"
"117","1987","7","Maharashtra","Wardha","11008.0","60.53","28.46","26.75","4993.0","27.46","12.91","12.13","2185.0","12.01","5.65","5.31","18186.0","47.02","44.19"
"117","1988","7","Maharashtra","Wardha","10856.0","61.99","28.03","26.91","4653.0","26.57","12.01","11.53","2003.0","11.44","5.17","4.97","17512.0","45.22","43.41"
"117","1989","7","Maharashtra","Wardha","19206.0","56.34","48.18","46.07","10415.0","30.55","26.13","24.98","4467.0","13.1","11.21","10.71","34088.0","85.52","81.77"
"117","1990","7","Maharashtra","Wardha","19422.0","60.59","49.74","47.06","7801.0","24.33","19.98","18.9","4834.0","15.08","12.38","11.71","32057.0","82.09","77.68"
"117","1991","7","Maharashtra","Wardha","15258.0","58.57","39.56","38.59","7042.0","27.03","18.26","17.81","3751.0","14.4","9.73","9.49","26051.0","67.54","65.89"
"117","1992","7","Maharashtra","Wardha","19295.0","58.88","49.87","48.64","10850.0","33.11","28.04","27.35","2627.0","8.02","6.79","6.62","32772.0","84.7","82.61"
"117","1993","7","Maharashtra","Wardha","12376.0","52.61","32.48","31.65","6094.0","25.91","15.99","15.59","5054.0","21.48","13.27","12.93","23524.0","61.74","60.16"
"117","1994","7","Maharashtra","Wardha","17153.0","67.56","45.97","44.41","5956.0","23.46","15.96","15.42","2281.0","8.98","6.11","5.91","25390.0","68.05","65.74"
"117","1995","7","Maharashtra","Wardha","15530.0","61.81","41.86","40.42","6365.0","25.33","17.16","16.57","3232.0","12.86","8.71","8.41","25127.0","67.73","65.4"
"117","1996","7","Maharashtra","Wardha","21159.0","77.16","57.02","54.96","5337.0","19.46","14.38","13.86","928.0","3.38","2.5","2.41","27424.0","73.9","71.23"
"117","1997","7","Maharashtra","Wardha","15808.0","56.74","41.19","36.47","4573.0","16.41","11.92","10.55","7479.0","26.84","19.49","17.25","27860.0","72.59","64.27"
"117","1998","7","Maharashtra","Wardha","20005.0","65.8","55.03","44.1","6967.0","22.91","19.17","15.36","3433.0","11.29","9.44","7.57","30405.0","83.65","67.03"
"117","1999","7","Maharashtra","Wardha","22411.0","65.73","62.08","50.22","8611.0","25.26","23.85","19.29","3074.0","9.02","8.52","6.89","34096.0","94.45","76.4"
"117","2000","7","Maharashtra","Wardha","18870.0","56.7","51.57","49.13","9446.0","28.38","25.82","24.59","4967.0","14.92","13.57","12.93","33283.0","90.96","86.65"
"117","2001","7","Maharashtra","Wardha","18420.0","56.05","50.42","47.96","8484.0","25.82","23.22","22.09","5957.0","18.13","16.31","15.51","32861.0","89.96","85.55"
"117","2002","7","Maharashtra","Wardha","12104.0","46.97","33.13","31.51","8595.0","33.36","23.53","22.38","5068.0","19.67","13.87","13.19","25767.0","70.54","67.08"
"117","2003","7","Maharashtra","Wardha","12582.0","59.97","34.37","32.58","4616.0","22.0","12.61","11.95","3784.0","18.03","10.34","9.8","20982.0","57.31","54.33"
"117","2004","7","Maharashtra","Wardha","13234.0","55.37","36.31","34.39","6464.0","27.04","17.73","16.8","4204.0","17.59","11.53","10.93","23902.0","65.57","62.12"
"117","2005","7","Maharashtra","Wardha","14774.0","50.12","40.53","34.06","8199.0","27.82","22.49","18.9","6502.0","22.06","17.84","14.99","29475.0","80.86","67.95"
"117","2006","7","Maharashtra","Wardha","16852.0","49.21","46.12","43.34","10054.0","29.36","27.52","25.86","7341.0","21.44","20.09","18.88","34247.0","93.72","88.08"
"117","2007","7","Maharashtra","Wardha","17739.0","50.92","48.67","45.47","10539.0","30.25","28.91","27.02","6558.0","18.83","17.99","16.81","34836.0","95.57","89.3"
"117","2008","7","Maharashtra","Wardha","25201.0","48.23","69.1","64.97","19070.0","36.49","52.29","49.16","7984.0","15.28","21.89","20.58","52255.0","143.28","134.71"
"117","2009","7","Maharashtra","Wardha","28109.0","43.65","77.2","61.25","24466.0","37.99","67.2","53.31","11822.0","18.36","32.47","25.76","64397.0","176.87","140.33"
"117","2010","7","Maharashtra","Wardha","34945.0","47.35","95.9","74.86","26326.0","35.67","72.24","56.4","12532.0","16.98","34.39","26.85","73803.0","202.53","158.1"
