"Dist Code","Year","State Code","State Name","Dist Name","NITROGEN KHARIF CONSUMPTION (tons)","NITROGEN RABI CONSUMPTION (tons)","PHOSPHATE KHARIF CONSUMPTION (tons)","PHOSPHATE RABI CONSUMPTION (tons)","POTASH KHARIF CONSUMPTION (tons)","POTASH RABI CONSUMPTION (tons)","TOTAL KHARIF CONSUMPTION (tons)","TOTAL RABI CONSUMPTION (tons)"
"95","1990","7","Maharashtra","Bombay","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"95","1991","7","Maharashtra","Bombay","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"95","1992","7","Maharashtra","Bombay","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"95","1993","7","Maharashtra","Bombay","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"95","1994","7","Maharashtra","Bombay","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"95","1995","7","Maharashtra","Bombay","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"95","1996","7","Maharashtra","Bombay","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"95","1997","7","Maharashtra","Bombay","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"95","1998","7","Maharashtra","Bombay","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"95","1999","7","Maharashtra","Bombay","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"95","2000","7","Maharashtra","Bombay","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"95","2001","7","Maharashtra","Bombay","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"95","2002","7","Maharashtra","Bombay","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"95","2003","7","Maharashtra","Bombay","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"95","2004","7","Maharashtra","Bombay","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"95","2005","7","Maharashtra","Bombay","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"95","2006","7","Maharashtra","Bombay","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"95","2007","7","Maharashtra","Bombay","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"95","2008","7","Maharashtra","Bombay","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"95","2011","7","Maharashtra","Bombay","16627.0","15321.0","4516.0","5988.0","658.0","860.0","21801.0","22169.0"
"96","1990","7","Maharashtra","Thane","5461.0","2963.0","1070.0","763.0","1146.0","1048.0","7677.0","4774.0"
"96","1991","7","Maharashtra","Thane","5747.0","4029.0","922.0","1300.0","1430.0","1298.0","8099.0","6627.0"
"96","1992","7","Maharashtra","Thane","5747.0","4029.0","922.0","1300.0","1430.0","1298.0","8099.0","6627.0"
"96","1993","7","Maharashtra","Thane","7068.0","2971.0","370.0","605.0","284.0","471.0","7722.0","4047.0"
"96","1994","7","Maharashtra","Thane","6664.0","2905.0","560.0","1177.0","502.0","403.0","7726.0","4485.0"
"96","1995","7","Maharashtra","Thane","7544.0","2754.0","927.0","698.0","379.0","1010.0","8850.0","4462.0"
"96","1996","7","Maharashtra","Thane","9149.0","3482.0","606.0","1888.0","376.0","819.0","10131.0","6189.0"
"96","1997","7","Maharashtra","Thane","8874.0","3754.0","1048.0","1231.0","1365.0","646.0","11287.0","5631.0"
"96","1998","7","Maharashtra","Thane","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"96","1999","7","Maharashtra","Thane","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"96","2000","7","Maharashtra","Thane","8976.0","4467.0","803.0","1272.0","497.0","894.0","10276.0","6633.0"
"96","2001","7","Maharashtra","Thane","9102.0","4840.0","842.0","1311.0","479.0","998.0","10423.0","7149.0"
"96","2002","7","Maharashtra","Thane","9349.0","4425.0","756.0","1434.0","518.0","1264.0","10623.0","7123.0"
"96","2003","7","Maharashtra","Thane","9291.0","4922.0","999.0","1685.0","816.0","1194.0","11106.0","7801.0"
"96","2004","7","Maharashtra","Thane","9982.0","5008.0","967.0","1303.0","778.0","1286.0","11727.0","7597.0"
"96","2005","7","Maharashtra","Thane","11192.0","5350.0","1178.0","1377.0","791.0","1560.0","13161.0","8287.0"
"96","2006","7","Maharashtra","Thane","13089.0","5876.0","1641.0","1310.0","979.0","1639.0","15709.0","8825.0"
"96","2007","7","Maharashtra","Thane","14335.0","6216.0","1517.0","1141.0","1190.0","1667.0","17042.0","9024.0"
"96","2008","7","Maharashtra","Thane","12631.0","5467.0","1016.0","1043.0","1004.0","862.0","14651.0","7372.0"
"96","2009","7","Maharashtra","Thane","13042.0","4821.0","2260.0","1086.0","863.0","920.0","16165.0","6827.0"
"96","2010","7","Maharashtra","Thane","12052.0","3209.0","1576.0","1193.0","1197.0","738.0","14825.0","5140.0"
"96","2011","7","Maharashtra","Thane","10854.0","4390.0","1003.0","1465.0","774.0","887.0","12631.0","6742.0"
"96","2012","7","Maharashtra","Thane","12550.0","4172.0","1140.0","1078.0","975.0","936.0","14665.0","6186.0"
"96","2013","7","Maharashtra","Thane","12547.0","4886.0","1352.0","1642.0","889.0","1223.0","14788.0","7751.0"
"96","2014","7","Maharashtra","Thane","13026.0","5906.0","959.0","1528.0","861.0","1255.0","14846.0","8689.0"
"96","2015","7","Maharashtra","Thane","13658.0","5233.0","894.0","1686.0","656.0","1187.0","15208.0","8106.0"
"96","2016","7","Maharashtra","Thane","11738.0","4714.0","880.0","1684.0","605.0","1319.0","13224.0","7717.0"
"96","2017","7","Maharashtra","Thane","12011.0","4551.0","804.0","1806.0","656.0","1365.0","13471.0","7722.0"
"97","1990","7","Maharashtra","Raigad","4639.0","4242.0","610.0","1862.0","808.0","1706.0","6057.0","7810.0"
"97","1991","7","Maharashtra","Raigad","8381.0","4125.0","3107.0","1842.0","1259.0","1552.0","12747.0","7519.0"
"97","1992","7","Maharashtra","Raigad","8381.0","4125.0","3107.0","1842.0","1259.0","1552.0","12747.0","7519.0"
"97","1993","7","Maharashtra","Raigad","7795.0","3611.0","362.0","1563.0","159.0","1135.0","8316.0","6309.0"
"97","1994","7","Maharashtra","Raigad","5243.0","3206.0","344.0","1092.0","152.0","500.0","5739.0","4798.0"
"97","1995","7","Maharashtra","Raigad","6289.0","1242.0","259.0","556.0","119.0","306.0","6667.0","2104.0"
"97","1996","7","Maharashtra","Raigad","7128.0","4380.0","427.0","1916.0","121.0","468.0","7676.0","6764.0"
"97","1997","7","Maharashtra","Raigad","6922.0","5913.0","661.0","2717.0","1574.0","1128.0","9157.0","9758.0"
"97","1998","7","Maharashtra","Raigad","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"97","1999","7","Maharashtra","Raigad","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"97","2000","7","Maharashtra","Raigad","7847.0","3466.0","1026.0","1510.0","254.0","1243.0","9127.0","6219.0"
"97","2001","7","Maharashtra","Raigad","7958.0","3604.0","1075.0","1505.0","245.0","814.0","9278.0","5923.0"
"97","2002","7","Maharashtra","Raigad","7822.0","3486.0","536.0","1626.0","323.0","354.0","8681.0","5466.0"
"97","2003","7","Maharashtra","Raigad","8361.0","2600.0","343.0","478.0","589.0","363.0","9293.0","3441.0"
"97","2004","7","Maharashtra","Raigad","8911.0","2689.0","439.0","578.0","347.0","374.0","9697.0","3641.0"
"97","2005","7","Maharashtra","Raigad","8446.0","2651.0","574.0","507.0","314.0","390.0","9334.0","3548.0"
"97","2006","7","Maharashtra","Raigad","9877.0","2912.0","799.0","482.0","389.0","410.0","11065.0","3804.0"
"97","2007","7","Maharashtra","Raigad","10776.0","2474.0","739.0","1159.0","475.0","1005.0","11990.0","4638.0"
"97","2008","7","Maharashtra","Raigad","9161.0","2189.0","1621.0","843.0","478.0","518.0","11260.0","3550.0"
"97","2009","7","Maharashtra","Raigad","9816.0","2170.0","1296.0","342.0","2477.0","596.0","13589.0","3108.0"
"97","2010","7","Maharashtra","Raigad","9317.0","2396.0","1123.0","1569.0","512.0","1182.0","10952.0","5147.0"
"97","2011","7","Maharashtra","Raigad","9181.0","2373.0","669.0","636.0","402.0","428.0","10252.0","3437.0"
"97","2012","7","Maharashtra","Raigad","9340.0","2103.0","829.0","1076.0","263.0","754.0","10432.0","3933.0"
"97","2013","7","Maharashtra","Raigad","8685.0","2614.0","1066.0","1886.0","833.0","791.0","10584.0","5291.0"
"97","2014","7","Maharashtra","Raigad","10171.0","3424.0","656.0","1161.0","757.0","635.0","11584.0","5220.0"
"97","2015","7","Maharashtra","Raigad","10007.0","2712.0","1338.0","651.0","923.0","489.0","12268.0","3852.0"
"97","2016","7","Maharashtra","Raigad","8884.0","2034.0","1520.0","937.0","917.0","712.0","11321.0","3683.0"
"97","2017","7","Maharashtra","Raigad","8097.0","858.0","809.0","426.0","450.0","769.0","9356.0","2053.0"
"98","1990","7","Maharashtra","Ratnagiri","7976.0","1072.0","2276.0","421.0","1652.0","320.0","11904.0","1813.0"
"98","1991","7","Maharashtra","Ratnagiri","8477.0","823.0","2512.0","420.0","2051.0","372.0","13040.0","1615.0"
"98","1992","7","Maharashtra","Ratnagiri","8477.0","823.0","2512.0","420.0","2051.0","372.0","13040.0","1615.0"
"98","1993","7","Maharashtra","Ratnagiri","8403.0","806.0","1860.0","362.0","1296.0","184.0","11559.0","1352.0"
"98","1994","7","Maharashtra","Ratnagiri","6249.0","731.0","2007.0","343.0","1436.0","202.0","9692.0","1276.0"
"98","1995","7","Maharashtra","Ratnagiri","9525.0","648.0","1556.0","441.0","1298.0","321.0","12379.0","1410.0"
"98","1996","7","Maharashtra","Ratnagiri","9423.0","772.0","1770.0","339.0","1214.0","195.0","12407.0","1306.0"
"98","1997","7","Maharashtra","Ratnagiri","9843.0","564.0","2168.0","397.0","879.0","269.0","12890.0","1230.0"
"98","1998","7","Maharashtra","Ratnagiri","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"98","1999","7","Maharashtra","Ratnagiri","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"98","2000","7","Maharashtra","Ratnagiri","10369.0","1812.0","1725.0","585.0","1334.0","468.0","13428.0","2865.0"
"98","2001","7","Maharashtra","Ratnagiri","10515.0","2108.0","1808.0","479.0","1287.0","339.0","13610.0","2926.0"
"98","2002","7","Maharashtra","Ratnagiri","8991.0","1872.0","1990.0","407.0","1702.0","334.0","12683.0","2613.0"
"98","2003","7","Maharashtra","Ratnagiri","8731.0","1278.0","1784.0","304.0","1466.0","182.0","11981.0","1764.0"
"98","2004","7","Maharashtra","Ratnagiri","10057.0","578.0","2260.0","267.0","1948.0","196.0","14265.0","1041.0"
"98","2005","7","Maharashtra","Ratnagiri","10785.0","666.0","2479.0","284.0","2235.0","261.0","15499.0","1211.0"
"98","2006","7","Maharashtra","Ratnagiri","12613.0","731.0","3454.0","271.0","2767.0","274.0","18834.0","1276.0"
"98","2007","7","Maharashtra","Ratnagiri","14062.0","1364.0","3359.0","242.0","3421.0","228.0","20842.0","1834.0"
"98","2008","7","Maharashtra","Ratnagiri","9616.0","727.0","3093.0","476.0","2525.0","336.0","15234.0","1539.0"
"98","2009","7","Maharashtra","Ratnagiri","10079.0","1024.0","2792.0","2182.0","2099.0","477.0","14970.0","3683.0"
"98","2010","7","Maharashtra","Ratnagiri","15771.0","1162.0","6251.0","835.0","3593.0","381.0","25615.0","2378.0"
"98","2011","7","Maharashtra","Ratnagiri","9738.0","1403.0","3105.0","1071.0","1295.0","570.0","14138.0","3044.0"
"98","2012","7","Maharashtra","Ratnagiri","10246.0","549.0","2335.0","328.0","1760.0","272.0","14341.0","1149.0"
"98","2013","7","Maharashtra","Ratnagiri","9664.0","1304.0","1894.0","508.0","1423.0","454.0","12981.0","2266.0"
"98","2014","7","Maharashtra","Ratnagiri","10068.0","966.0","2368.0","338.0","1913.0","383.0","14349.0","1687.0"
"98","2015","7","Maharashtra","Ratnagiri","10409.0","2956.0","2508.0","1706.0","2054.0","897.0","14971.0","5559.0"
"98","2016","7","Maharashtra","Ratnagiri","9615.0","1121.0","2791.0","974.0","2175.0","557.0","14581.0","2652.0"
"98","2017","7","Maharashtra","Ratnagiri","10352.0","693.0","2968.0","335.0","2120.0","244.0","15440.0","1272.0"
"99","1990","7","Maharashtra","Nasik","24651.0","16234.0","9955.0","7731.0","5796.0","5221.0","40402.0","29186.0"
"99","1991","7","Maharashtra","Nasik","19022.0","14664.0","10976.0","8274.0","4113.0","2990.0","34111.0","25928.0"
"99","1992","7","Maharashtra","Nasik","19022.0","14664.0","10976.0","8274.0","4113.0","2990.0","34111.0","25928.0"
"99","1993","7","Maharashtra","Nasik","25091.0","22363.0","8605.0","7516.0","5060.0","2013.0","38756.0","31892.0"
"99","1994","7","Maharashtra","Nasik","27544.0","24650.0","10728.0","10771.0","4646.0","2796.0","42918.0","38217.0"
"99","1995","7","Maharashtra","Nasik","24290.0","19553.0","7489.0","7705.0","2744.0","2755.0","34523.0","30013.0"
"99","1996","7","Maharashtra","Nasik","27839.0","23852.0","9017.0","8497.0","2945.0","2542.0","39801.0","34891.0"
"99","1997","7","Maharashtra","Nasik","29312.0","27672.0","11839.0","10904.0","4122.0","2400.0","45273.0","40976.0"
"99","1998","7","Maharashtra","Nasik","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"99","1999","7","Maharashtra","Nasik","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"99","2000","7","Maharashtra","Nasik","33504.0","26243.0","15736.0","13220.0","6928.0","4081.0","56168.0","43544.0"
"99","2001","7","Maharashtra","Nasik","33977.0","25179.0","16493.0","12508.0","6682.0","4280.0","57152.0","41967.0"
"99","2002","7","Maharashtra","Nasik","33361.0","23516.0","17199.0","13349.0","6028.0","3917.0","56588.0","40782.0"
"99","2003","7","Maharashtra","Nasik","31574.0","29635.0","14258.0","19088.0","4465.0","5486.0","50297.0","54209.0"
"99","2004","7","Maharashtra","Nasik","32221.0","35604.0","17624.0","24444.0","5675.0","7422.0","55520.0","67470.0"
"99","2005","7","Maharashtra","Nasik","31913.0","35416.0","14383.0","23377.0","5322.0","10328.0","51618.0","69121.0"
"99","2006","7","Maharashtra","Nasik","37322.0","38898.0","20035.0","22243.0","6590.0","10856.0","63947.0","71997.0"
"99","2007","7","Maharashtra","Nasik","41408.0","35344.0","19889.0","18819.0","9843.0","11690.0","71140.0","65853.0"
"99","2008","7","Maharashtra","Nasik","45078.0","40471.0","26144.0","25961.0","11823.0","9970.0","83045.0","76402.0"
"99","2009","7","Maharashtra","Nasik","52472.0","39386.0","31957.0","21551.0","11471.0","14578.0","95900.0","75515.0"
"99","2010","7","Maharashtra","Nasik","51609.0","42737.0","39088.0","23508.0","13576.0","12370.0","104273.0","78615.0"
"99","2011","7","Maharashtra","Nasik","49417.0","36728.0","33076.0","26259.0","6313.0","11605.0","88806.0","74592.0"
"99","2012","7","Maharashtra","Nasik","44832.0","32265.0","21974.0","17113.0","9055.0","9736.0","75861.0","59114.0"
"99","2013","7","Maharashtra","Nasik","52344.0","39487.0","26074.0","25126.0","10365.0","11905.0","88783.0","76518.0"
"99","2014","7","Maharashtra","Nasik","45579.0","43945.0","24259.0","23302.0","14325.0","11793.0","84163.0","79040.0"
"99","2015","7","Maharashtra","Nasik","46835.0","34075.0","23968.0","26470.0","11001.0","13207.0","81804.0","73752.0"
"99","2016","7","Maharashtra","Nasik","48601.0","42310.0","22152.0","27356.0","9399.0","13552.0","80152.0","83218.0"
"99","2017","7","Maharashtra","Nasik","53739.0","46240.0","29698.0","34408.0","15047.0","19165.0","98484.0","99813.0"
"100","1990","7","Maharashtra","Dhule","21067.0","7714.0","7999.0","4885.0","4899.0","2918.0","33965.0","15517.0"
"100","1991","7","Maharashtra","Dhule","18244.0","8988.0","6992.0","5101.0","3897.0","3180.0","29133.0","17269.0"
"100","1992","7","Maharashtra","Dhule","18244.0","8988.0","6992.0","5101.0","3897.0","3180.0","29133.0","17269.0"
"100","1993","7","Maharashtra","Dhule","19953.0","13319.0","6520.0","3827.0","3623.0","1449.0","30096.0","18595.0"
"100","1994","7","Maharashtra","Dhule","23425.0","16280.0","6786.0","6133.0","3567.0","3232.0","33778.0","25645.0"
"100","1995","7","Maharashtra","Dhule","22723.0","10504.0","6652.0","3500.0","3674.0","1913.0","33049.0","15917.0"
"100","1996","7","Maharashtra","Dhule","28011.0","12668.0","9051.0","4038.0","2997.0","1370.0","40059.0","18076.0"
"100","1997","7","Maharashtra","Dhule","28907.0","15173.0","9249.0","5548.0","3811.0","2116.0","41967.0","22837.0"
"100","1998","7","Maharashtra","Dhule","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"100","1999","7","Maharashtra","Dhule","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
